tarih,fonKodu,toplam_skor
2026-08-31,AAL,7.2368421052631575
2026-08-31,AAS,60.34482758620689
2026-08-31,AAV,40.604026845637584
2026-08-31,ABG,79.93920972644378
2026-08-31,ABJ,
2026-08-31,ABU,39.30817610062893
2026-08-31,AC1,41.139240506329116
2026-08-31,AC2,95.74468085106383
2026-08-31,AC3,47.53039513677811
2026-08-31,AC4,77.63157894736841
2026-08-31,AC5,57.52279635258359
2026-08-31,AC6,56.15501519756839
2026-08-31,AC7,9.27051671732523
2026-08-31,AC8,65.88145896656535
2026-08-31,ACC,31.879194630872483
2026-08-31,ACD,65.72327044025158
2026-08-31,ACN,46.61854103343465
2026-08-31,ACU,31.99088145896657
2026-08-31,ADE,33.33333333333333
2026-08-31,ADP,55.033557046979865
2026-08-31,AED,81.76100628930817
2026-08-31,AES,10.344827586206897
2026-08-31,AEV,
2026-08-31,AFA,64.09395973154362
2026-08-31,AFO,59.589041095890416
2026-08-31,AFS,80.53691275167785
2026-08-31,AFT,50.33557046979866
2026-08-31,AFV,43.624161073825505
2026-08-31,AGC,7.232704402515724
2026-08-31,AHH,58.548632218844986
2026-08-31,AHI,57.38255033557047
2026-08-31,AHN,48.17629179331307
2026-08-31,AHU,35.44303797468354
2026-08-31,AHV,55.172413793103445
2026-08-31,AHZ,40.229885057471265
2026-08-31,AI1,57.44680851063829
2026-08-31,AIH,
2026-08-31,AII,
2026-08-31,AIM,
2026-08-31,AIR,
2026-08-31,AIS,50.98684210526316
2026-08-31,AJ1,22.56838905775076
2026-08-31,AJE,18.693009118541035
2026-08-31,AJK,55.547112462006076
2026-08-31,AJL,18.31306990881459
2026-08-31,AJN,18.2370820668693
2026-08-31,AK2,93.67088607594937
2026-08-31,AK3,87.58389261744966
2026-08-31,AKE,28.481012658227847
2026-08-31,AKU,61.74496644295303
2026-08-31,AL4,50.474683544303794
2026-08-31,AL5,22.468354430379748
2026-08-31,AL6,50.15822784810126
2026-08-31,AL7,61.07594936708861
2026-08-31,ALC,72.48322147651007
2026-08-31,ALE,33.55263157894737
2026-08-31,AN1,58.17610062893081
2026-08-31,ANL,67.43421052631578
2026-08-31,ANZ,29.25531914893617
2026-08-31,AOJ,59.194528875379945
2026-08-31,AOY,16.442953020134226
2026-08-31,AP2,58.054711246200604
2026-08-31,AP4,74.7340425531915
2026-08-31,AP5,
2026-08-31,AP6,32.19178082191781
2026-08-31,AP7,31.610942249240125
2026-08-31,APJ,56.32183908045977
2026-08-31,APP,
2026-08-31,APT,90.50632911392405
2026-08-31,ARE,81.20805369127518
2026-08-31,ARF,
2026-08-31,ARL,32.183908045977006
2026-08-31,ARM,13.2183908045977
2026-08-31,ARP,
2026-08-31,AS1,
2026-08-31,AS3,62.5
2026-08-31,ASJ,52.348993288590606
2026-08-31,ATJ,
2026-08-31,AU1,68.4931506849315
2026-08-31,AUV,29.48328267477204
2026-08-31,AVC,35.22036474164134
2026-08-31,AVT,60.12658227848102
2026-08-31,AVZ,
2026-08-31,AY6,68.65501519756839
2026-08-31,AY7,68.27507598784194
2026-08-31,AYA,42.281879194630875
2026-08-31,AYR,33.54430379746836
2026-08-31,AZF,
2026-08-31,AZJ,76.3677811550152
2026-08-31,AZV,
2026-08-31,AZZ,
2026-08-31,BA1,81.83890577507599
2026-08-31,BAC,41.41337386018237
2026-08-31,BAG,60.0
2026-08-31,BAI,73.97260273972603
2026-08-31,BAL,
2026-08-31,BAO,
2026-08-31,BAS,
2026-08-31,BBF,62.0253164556962
2026-08-31,BBI,
2026-08-31,BBN,35.52431610942249
2026-08-31,BBO,69.64285714285714
2026-08-31,BBP,39.24050632911393
2026-08-31,BBS,78.49544072948328
2026-08-31,BCC,
2026-08-31,BCK,44.9685534591195
2026-08-31,BCO,97.78481012658227
2026-08-31,BDA,70.25316455696202
2026-08-31,BDC,51.51975683890577
2026-08-31,BDI,71.88449848024315
2026-08-31,BDO,49.088145896656535
2026-08-31,BDS,5.033557046979865
2026-08-31,BDY,59.395973154362416
2026-08-31,BFE,60.34482758620689
2026-08-31,BFO,
2026-08-31,BFS,93.10344827586206
2026-08-31,BFT,41.61073825503356
2026-08-31,BGH,
2026-08-31,BGP,45.06578947368421
2026-08-31,BGR,59.060402684563755
2026-08-31,BHA,85.23489932885906
2026-08-31,BHE,63.06990881458967
2026-08-31,BHF,38.0503144654088
2026-08-31,BHH,72.3404255319149
2026-08-31,BHI,66.94528875379939
2026-08-31,BHL,61.55015197568389
2026-08-31,BHN,22.948328267477205
2026-08-31,BHO,
2026-08-31,BI5,33.09270516717325
2026-08-31,BIA,
2026-08-31,BID,59.060402684563755
2026-08-31,BIG,51.006711409395976
2026-08-31,BIH,59.73154362416108
2026-08-31,BIK,37.537993920972646
2026-08-31,BIO,22.483221476510067
2026-08-31,BIP,87.5
2026-08-31,BIS,38.221884498480236
2026-08-31,BIY,44.966442953020135
2026-08-31,BJD,14.209726443768997
2026-08-31,BKO,
2026-08-31,BKY,50.949367088607595
2026-08-31,BLA,32.180851063829785
2026-08-31,BLD,34.650455927051674
2026-08-31,BLT,69.17808219178083
2026-08-31,BMU,37.08206686930091
2026-08-31,BNC,41.94528875379939
2026-08-31,BNH,87.31003039513678
2026-08-31,BOH,34.08054711246201
2026-08-31,BOL,84.81012658227849
2026-08-31,BON,50.0
2026-08-31,BOP,65.04559270516718
2026-08-31,BOS,26.71232876712329
2026-08-31,BP5,6.306990881458966
2026-08-31,BPD,60.82826747720365
2026-08-31,BPZ,94.07894736842105
2026-08-31,BRB,6.534954407294833
2026-08-31,BRC,32.90273556231003
2026-08-31,BRF,47.12643678160919
2026-08-31,BRG,61.184210526315795
2026-08-31,BRH,59.72644376899696
2026-08-31,BRR,86.70886075949366
2026-08-31,BRT,18.84498480243161
2026-08-31,BRZ,
2026-08-31,BS1,96.50455927051672
2026-08-31,BSA,
2026-08-31,BSC,25.455927051671733
2026-08-31,BSD,58.7386018237082
2026-08-31,BSE,28.87537993920973
2026-08-31,BSF,
2026-08-31,BSH,
2026-08-31,BSM,45.440729483282674
2026-08-31,BSN,33.548632218844986
2026-08-31,BST,45.21276595744681
2026-08-31,BTE,48.42767295597484
2026-08-31,BTJ,41.109422492401215
2026-08-31,BTK,79.74683544303798
2026-08-31,BTP,51.973684210526315
2026-08-31,BTY,
2026-08-31,BTZ,
2026-08-31,BUB,45.97701149425287
2026-08-31,BUC,55.547112462006076
2026-08-31,BUP,
2026-08-31,BUT,
2026-08-31,BUV,37.61398176291793
2026-08-31,BUY,52.013422818791945
2026-08-31,BV1,87.58389261744966
2026-08-31,BVB,
2026-08-31,BVC,
2026-08-31,BVD,44.33962264150943
2026-08-31,BVF,63.15789473684211
2026-08-31,BVH,76.40577507598783
2026-08-31,BVI,58.662613981762924
2026-08-31,BVK,
2026-08-31,BVM,9.27051671732523
2026-08-31,BVT,67.74316109422492
2026-08-31,BVV,79.24528301886792
2026-08-31,BVZ,70.13677811550151
2026-08-31,BYZ,28.267477203647417
2026-08-31,CAH,7.142857142857143
2026-08-31,CBD,49.620060790273556
2026-08-31,CBN,
2026-08-31,CBO,
2026-08-31,CEY,
2026-08-31,CFO,27.302631578947366
2026-08-31,CGD,
2026-08-31,CHY,82.67477203647417
2026-08-31,CIN,46.20060790273557
2026-08-31,CJD,82.52279635258358
2026-08-31,CJF,
2026-08-31,CJG,
2026-08-31,CJH,37.993920972644375
2026-08-31,CKF,58.22784810126582
2026-08-31,CKL,77.35849056603774
2026-08-31,CKS,43.037974683544306
2026-08-31,COT,68.2370820668693
2026-08-31,CPT,20.12578616352201
2026-08-31,CPU,81.64556962025316
2026-08-31,CRL,
2026-08-31,CSD,
2026-08-31,CSH,26.671732522796354
2026-08-31,CTF,
2026-08-31,CTG,
2026-08-31,CTM,
2026-08-31,CTP,
2026-08-31,CTV,
2026-08-31,CVA,
2026-08-31,CVB,
2026-08-31,CVC,
2026-08-31,CVD,
2026-08-31,CVE,
2026-08-31,CVF,
2026-08-31,CVK,52.84810126582279
2026-08-31,CVL,99.36708860759492
2026-08-31,CYD,67.17325227963525
2026-08-31,DA1,
2026-08-31,DAC,
2026-08-31,DAE,
2026-08-31,DAH,54.69798657718121
2026-08-31,DAI,
2026-08-31,DAL,
2026-08-31,DAP,51.31578947368421
2026-08-31,DAS,24.848024316109424
2026-08-31,DAT,
2026-08-31,DAV,69.14893617021276
2026-08-31,DAZ,
2026-08-31,DB2,
2026-08-31,DBA,45.89041095890411
2026-08-31,DBB,46.83544303797468
2026-08-31,DBG,
2026-08-31,DBH,15.822784810126581
2026-08-31,DBK,46.835443037974684
2026-08-31,DBP,45.283018867924525
2026-08-31,DBZ,15.189873417721518
2026-08-31,DCB,50.32894736842105
2026-08-31,DCD,
2026-08-31,DCE,
2026-08-31,DCN,66.44736842105263
2026-08-31,DCP,
2026-08-31,DCV,31.0790273556231
2026-08-31,DDA,86.09422492401217
2026-08-31,DDC,10.94224924012158
2026-08-31,DDE,
2026-08-31,DDF,89.66565349544072
2026-08-31,DDP,
2026-08-31,DEF,52.05167173252279
2026-08-31,DEH,50.67114093959732
2026-08-31,DEI,
2026-08-31,DFC,5.660377358490566
2026-08-31,DFD,62.006079027355625
2026-08-31,DFI,50.83586626139818
2026-08-31,DFO,
2026-08-31,DGF,49.685534591194966
2026-08-31,DGH,68.75
2026-08-31,DHI,52.659574468085104
2026-08-31,DHJ,81.87919463087249
2026-08-31,DHM,21.264367816091955
2026-08-31,DHP,
2026-08-31,DHS,
2026-08-31,DHT,68.55345911949686
2026-08-31,DHV,53.57142857142857
2026-08-31,DID,47.79874213836478
2026-08-31,DIH,79.74924012158056
2026-08-31,DIM,
2026-08-31,DIP,49.01315789473684
2026-08-31,DK1,46.51898734177215
2026-08-31,DK8,55.16717325227964
2026-08-31,DKA,44.49088145896657
2026-08-31,DKC,69.52887537993922
2026-08-31,DKH,57.278481012658226
2026-08-31,DKL,30.379746835443036
2026-08-31,DKP,26.519756838905774
2026-08-31,DKR,27.811550151975688
2026-08-31,DKS,
2026-08-31,DL2,36.18421052631579
2026-08-31,DLD,57.04697986577182
2026-08-31,DLG,
2026-08-31,DLN,87.53799392097264
2026-08-31,DLY,28.618421052631582
2026-08-31,DLZ,59.04255319148936
2026-08-31,DMG,77.58620689655173
2026-08-31,DMI,
2026-08-31,DMR,
2026-08-31,DMV,
2026-08-31,DMZ,
2026-08-31,DNA,
2026-08-31,DNF,94.82758620689654
2026-08-31,DNH,47.03647416413374
2026-08-31,DNK,66.77215189873418
2026-08-31,DNL,
2026-08-31,DNM,76.74772036474164
2026-08-31,DNP,78.61842105263158
2026-08-31,DNU,39.62765957446808
2026-08-31,DOC,33.586626139817625
2026-08-31,DOD,31.231003039513677
2026-08-31,DOH,99.24012158054711
2026-08-31,DOL,56.99088145896657
2026-08-31,DOR,
2026-08-31,DOS,
2026-08-31,DOV,44.984802431610944
2026-08-31,DP1,
2026-08-31,DP2,59.118541033434646
2026-08-31,DP3,
2026-08-31,DP4,
2026-08-31,DP5,
2026-08-31,DP6,30.091185410334347
2026-08-31,DP7,
2026-08-31,DP8,37.328767123287676
2026-08-31,DP9,39.171732522796354
2026-08-31,DPB,29.10334346504559
2026-08-31,DPC,
2026-08-31,DPE,
2026-08-31,DPG,
2026-08-31,DPI,45.36474164133739
2026-08-31,DPK,37.0253164556962
2026-08-31,DPL,
2026-08-31,DPN,
2026-08-31,DPP,
2026-08-31,DPT,53.691275167785236
2026-08-31,DPZ,
2026-08-31,DRA,45.36474164133739
2026-08-31,DRD,51.975683890577514
2026-08-31,DRH,73.70820668693008
2026-08-31,DRT,71.38364779874215
2026-08-31,DSC,
2026-08-31,DSD,35.33434650455927
2026-08-31,DSH,77.20364741641338
2026-08-31,DSP,40.229885057471265
2026-08-31,DSV,16.261398176291795
2026-08-31,DTH,56.04026845637584
2026-08-31,DTL,45.97315436241611
2026-08-31,DTM,41.19496855345912
2026-08-31,DTO,32.52279635258359
2026-08-31,DTP,
2026-08-31,DTV,
2026-08-31,DTZ,77.98742138364781
2026-08-31,DUC,
2026-08-31,DUD,78.419452887538
2026-08-31,DUH,49.77203647416413
2026-08-31,DUT,38.14589665653495
2026-08-31,DUV,77.21518987341773
2026-08-31,DVC,
2026-08-31,DVI,
2026-08-31,DVN,
2026-08-31,DVO,
2026-08-31,DVS,75.15197568389058
2026-08-31,DVT,70.75471698113208
2026-08-31,DVU,
2026-08-31,DVZ,
2026-08-31,DXP,54.697986577181204
2026-08-31,DYJ,54.67325227963526
2026-08-31,DYN,35.84905660377358
2026-08-31,DYS,51.63373860182371
2026-08-31,DZ2,
2026-08-31,DZE,50.0
2026-08-31,DZM,30.471124620060788
2026-08-31,DZP,
2026-08-31,DZS,47.796352583586625
2026-08-31,EBD,22.0125786163522
2026-08-31,EBI,64.13373860182371
2026-08-31,EBS,55.3951367781155
2026-08-31,EC2,54.36241610738255
2026-08-31,ECA,85.84905660377359
2026-08-31,ECB,45.06578947368421
2026-08-31,ECV,48.734177215189874
2026-08-31,EDD,75.15723270440252
2026-08-31,EDN,69.18238993710692
2026-08-31,EDP,82.23684210526315
2026-08-31,EDT,35.56231003039514
2026-08-31,EDU,42.76729559748428
2026-08-31,EES,
2026-08-31,EGP,44.642857142857146
2026-08-31,EGR,83.9622641509434
2026-08-31,EHS,
2026-08-31,EIB,25.78616352201258
2026-08-31,EID,56.04026845637584
2026-08-31,EIL,49.01315789473684
2026-08-31,EJG,
2026-08-31,EKF,32.911392405063296
2026-08-31,EKL,8.223684210526315
2026-08-31,ELZ,37.025316455696206
2026-08-31,EME,27.0516717325228
2026-08-31,EML,27.9874213836478
2026-08-31,ENA,88.36477987421384
2026-08-31,ENJ,44.29530201342282
2026-08-31,ENO,53.79939209726444
2026-08-31,ENR,81.90789473684211
2026-08-31,ENS,72.95597484276729
2026-08-31,EP1,42.10526315789474
2026-08-31,EPA,32.23684210526316
2026-08-31,EPI,64.24050632911393
2026-08-31,EPK,52.73972602739727
2026-08-31,EPO,
2026-08-31,EPP,53.61842105263158
2026-08-31,EPT,75.98684210526315
2026-08-31,ESG,39.741641337386014
2026-08-31,ESN,65.919452887538
2026-08-31,ESP,16.109422492401215
2026-08-31,ETN,
2026-08-31,EUN,48.17629179331307
2026-08-31,EUZ,63.37386018237083
2026-08-31,EVM,87.73584905660377
2026-08-31,EYT,55.747126436781606
2026-08-31,EZM,
2026-08-31,FAK,16.438356164383563
2026-08-31,FAL,52.054794520547944
2026-08-31,FBC,50.949367088607595
2026-08-31,FBI,56.68693009118541
2026-08-31,FBN,72.34042553191489
2026-08-31,FBV,61.85410334346504
2026-08-31,FBZ,86.24620060790274
2026-08-31,FCK,52.53164556962025
2026-08-31,FCS,32.066869300911854
2026-08-31,FD1,43.71069182389937
2026-08-31,FDE,29.939209726443767
2026-08-31,FDG,2.830188679245283
2026-08-31,FDO,
2026-08-31,FDV,
2026-08-31,FDZ,35.068389057750764
2026-08-31,FFD,64.80263157894737
2026-08-31,FFF,
2026-08-31,FFH,48.10126582278481
2026-08-31,FFO,
2026-08-31,FFP,35.632183908045974
2026-08-31,FHI,32.598784194528875
2026-08-31,FHP,36.8421052631579
2026-08-31,FHZ,
2026-08-31,FI3,71.51898734177215
2026-08-31,FI5,50.65789473684211
2026-08-31,FIB,64.38356164383562
2026-08-31,FID,52.83018867924529
2026-08-31,FIL,48.026315789473685
2026-08-31,FIT,89.87341772151899
2026-08-31,FJB,57.82674772036474
2026-08-31,FJC,42.8951367781155
2026-08-31,FJM,18.693009118541035
2026-08-31,FJN,41.22340425531915
2026-08-31,FJZ,34.80243161094225
2026-08-31,FKE,63.981762917933125
2026-08-31,FKV,27.35562310030395
2026-08-31,FLS,75.98784194528875
2026-08-31,FLY,74.84276729559748
2026-08-31,FMG,70.06079027355624
2026-08-31,FMS,
2026-08-31,FMV,59.11854103343465
2026-08-31,FNO,51.886792452830186
2026-08-31,FNT,89.209726443769
2026-08-31,FP4,5.091185410334346
2026-08-31,FPE,25.949367088607595
2026-08-31,FPG,60.25835866261398
2026-08-31,FPH,67.4496644295302
2026-08-31,FPI,39.47368421052632
2026-08-31,FPK,25.31645569620253
2026-08-31,FPR,57.066869300911854
2026-08-31,FPZ,21.80851063829787
2026-08-31,FR1,32.256838905775076
2026-08-31,FRA,
2026-08-31,FRC,39.741641337386014
2026-08-31,FRZ,
2026-08-31,FS1,10.25835866261398
2026-08-31,FS2,89.89361702127658
2026-08-31,FS3,28.955696202531644
2026-08-31,FS4,30.357142857142858
2026-08-31,FS5,94.98480243161094
2026-08-31,FS6,84.87841945288753
2026-08-31,FSF,36.84210526315789
2026-08-31,FSG,51.443768996960486
2026-08-31,FSH,39.08045977011494
2026-08-31,FSK,75.0
2026-08-31,FSM,83.58662613981762
2026-08-31,FSP,
2026-08-31,FSR,31.534954407294833
2026-08-31,FSU,94.82758620689654
2026-08-31,FSV,41.869300911854104
2026-08-31,FTL,10.197368421052632
2026-08-31,FTY,31.382978723404253
2026-08-31,FUA,70.80536912751678
2026-08-31,FUB,44.30379746835443
2026-08-31,FUM,
2026-08-31,FUN,62.1580547112462
2026-08-31,FUP,
2026-08-31,FVL,49.468085106382986
2026-08-31,FYA,35.86626139817629
2026-08-31,FYB,
2026-08-31,FYD,57.382550335570464
2026-08-31,FYF,39.96960486322188
2026-08-31,FYG,
2026-08-31,FYH,55.3951367781155
2026-08-31,FYI,46.20060790273556
2026-08-31,FYM,49.27811550151976
2026-08-31,FYO,48.734177215189874
2026-08-31,FYT,43.037974683544306
2026-08-31,FYZ,
2026-08-31,FZJ,42.52873563218391
2026-08-31,FZP,37.31003039513678
2026-08-31,GA1,67.72151898734177
2026-08-31,GAC,
2026-08-31,GAE,56.375838926174495
2026-08-31,GAF,54.02684563758389
2026-08-31,GAG,54.55927051671732
2026-08-31,GAH,38.0503144654088
2026-08-31,GAJ,
2026-08-31,GAL,66.44736842105263
2026-08-31,GAN,71.08662613981764
2026-08-31,GAS,52.05167173252279
2026-08-31,GAU,
2026-08-31,GAV,
2026-08-31,GBC,65.1006711409396
2026-08-31,GBG,49.99999999999999
2026-08-31,GBH,59.650455927051674
2026-08-31,GBJ,85.1823708206687
2026-08-31,GBL,25.949367088607595
2026-08-31,GBN,45.8966565349544
2026-08-31,GBP,
2026-08-31,GBV,13.836477987421382
2026-08-31,GBZ,89.08045977011494
2026-08-31,GCA,
2026-08-31,GCC,
2026-08-31,GCD,94.52887537993921
2026-08-31,GCI,
2026-08-31,GCZ,
2026-08-31,GDJ,
2026-08-31,GDP,
2026-08-31,GEC,
2026-08-31,GEI,30.28115501519757
2026-08-31,GEZ,
2026-08-31,GFB,
2026-08-31,GFD,
2026-08-31,GFI,
2026-08-31,GFL,
2026-08-31,GFN,
2026-08-31,GFY,
2026-08-31,GGA,
2026-08-31,GGC,
2026-08-31,GGD,
2026-08-31,GGK,37.67123287671233
2026-08-31,GGM,
2026-08-31,GGN,
2026-08-31,GGP,
2026-08-31,GGR,
2026-08-31,GHS,44.966442953020135
2026-08-31,GID,47.651006711409394
2026-08-31,GIE,56.711409395973156
2026-08-31,GIH,
2026-08-31,GJA,
2026-08-31,GJB,43.103448275862064
2026-08-31,GJD,
2026-08-31,GJE,
2026-08-31,GJF,
2026-08-31,GJH,9.868421052631579
2026-08-31,GJM,57.370820668693
2026-08-31,GJO,
2026-08-31,GKF,61.07594936708861
2026-08-31,GKG,43.624161073825505
2026-08-31,GKH,28.618421052631582
2026-08-31,GKK,
2026-08-31,GKL,
2026-08-31,GKM,42.36322188449848
2026-08-31,GKV,73.41772151898735
2026-08-31,GL1,90.26845637583892
2026-08-31,GLC,74.13793103448276
2026-08-31,GLG,49.848024316109424
2026-08-31,GLL,47.26027397260274
2026-08-31,GLM,
2026-08-31,GLP,
2026-08-31,GLS,35.44303797468354
2026-08-31,GLV,74.01215805471125
2026-08-31,GMA,67.29559748427673
2026-08-31,GMC,71.83908045977012
2026-08-31,GMD,62.643678160919535
2026-08-31,GME,
2026-08-31,GMI,89.66565349544072
2026-08-31,GMM,43.42705167173253
2026-08-31,GMN,27.302631578947366
2026-08-31,GMO,
2026-08-31,GMP,
2026-08-31,GMR,14.76510067114094
2026-08-31,GMZ,
2026-08-31,GNH,
2026-08-31,GNK,
2026-08-31,GNL,
2026-08-31,GNP,61.51315789473685
2026-08-31,GNS,40.26845637583893
2026-08-31,GNZ,
2026-08-31,GO1,60.34482758620689
2026-08-31,GO3,53.44827586206897
2026-08-31,GO4,46.55172413793103
2026-08-31,GO6,67.10526315789474
2026-08-31,GO9,32.214765100671144
2026-08-31,GOF,80.69908814589665
2026-08-31,GOH,45.97315436241611
2026-08-31,GOL,50.68493150684932
2026-08-31,GOP,75.6578947368421
2026-08-31,GP1,
2026-08-31,GP3,74.08814589665653
2026-08-31,GPA,65.18987341772153
2026-08-31,GPB,40.56603773584906
2026-08-31,GPC,36.32218844984803
2026-08-31,GPF,75.31645569620252
2026-08-31,GPG,58.176100628930826
2026-08-31,GPH,
2026-08-31,GPI,44.65408805031446
2026-08-31,GPJ,
2026-08-31,GPL,30.623100303951368
2026-08-31,GPM,
2026-08-31,GPN,66.44736842105263
2026-08-31,GPT,38.679245283018865
2026-08-31,GPU,49.05660377358491
2026-08-31,GPV,
2026-08-31,GPZ,89.80263157894737
2026-08-31,GRL,44.680851063829785
2026-08-31,GRO,29.483282674772035
2026-08-31,GRT,43.624161073825505
2026-08-31,GSE,54.10334346504559
2026-08-31,GSG,
2026-08-31,GSL,
2026-08-31,GSO,
2026-08-31,GSP,68.12080536912752
2026-08-31,GSR,
2026-08-31,GTA,65.75342465753425
2026-08-31,GTF,41.139240506329116
2026-08-31,GTH,41.61073825503356
2026-08-31,GTK,
2026-08-31,GTL,50.986842105263165
2026-08-31,GTM,37.58389261744966
2026-08-31,GTN,
2026-08-31,GTY,48.17629179331308
2026-08-31,GTZ,62.068965517241374
2026-08-31,GUA,
2026-08-31,GUB,50.63291139240506
2026-08-31,GUC,
2026-08-31,GUF,90.22988505747126
2026-08-31,GUH,49.328859060402685
2026-08-31,GUK,76.26582278481013
2026-08-31,GUM,60.0
2026-08-31,GUV,89.24050632911391
2026-08-31,GVA,36.79245283018868
2026-08-31,GVB,
2026-08-31,GVC,
2026-08-31,GVD,
2026-08-31,GVI,54.59770114942529
2026-08-31,GVL,
2026-08-31,GVZ,
2026-08-31,GYC,
2026-08-31,GYG,
2026-08-31,GYK,45.56962025316456
2026-08-31,GYL,16.455696202531648
2026-08-31,GYN,
2026-08-31,GYR,
2026-08-31,GZB,
2026-08-31,GZD,
2026-08-31,GZE,55.16717325227963
2026-08-31,GZG,84.59119496855345
2026-08-31,GZH,12.89308176100629
2026-08-31,GZJ,39.6551724137931
2026-08-31,GZL,41.19496855345912
2026-08-31,GZM,83.8145896656535
2026-08-31,GZN,52.58358662613982
2026-08-31,GZO,
2026-08-31,GZP,40.229885057471265
2026-08-31,GZR,50.33557046979866
2026-08-31,GZU,
2026-08-31,GZV,54.02298850574712
2026-08-31,GZY,6.918238993710691
2026-08-31,GZZ,29.87421383647799
2026-08-31,HAE,46.50455927051672
2026-08-31,HAG,41.67933130699088
2026-08-31,HAI,60.27397260273973
2026-08-31,HAM,63.013698630136986
2026-08-31,HAR,46.808510638297875
2026-08-31,HAT,
2026-08-31,HB1,18.009118541033434
2026-08-31,HB2,35.790273556231
2026-08-31,HBF,42.465753424657535
2026-08-31,HBJ,
2026-08-31,HBN,20.689655172413794
2026-08-31,HBU,65.43624161073825
2026-08-31,HBV,56.00303951367781
2026-08-31,HCV,89.87341772151899
2026-08-31,HDA,16.869300911854104
2026-08-31,HDD,85.53459119496856
2026-08-31,HDE,64.8176291793313
2026-08-31,HDH,25.455927051671733
2026-08-31,HDJ,52.84954407294833
2026-08-31,HDK,28.799392097264437
2026-08-31,HDS,52.3936170212766
2026-08-31,HDV,61.09422492401215
2026-08-31,HEH,18.085106382978722
2026-08-31,HFA,
2026-08-31,HFI,78.79746835443038
2026-08-31,HFO,
2026-08-31,HFR,15.100671140939598
2026-08-31,HFV,33.28267477203647
2026-08-31,HFY,18.987341772151897
2026-08-31,HGC,50.911854103343465
2026-08-31,HGH,34.72644376899696
2026-08-31,HGJ,79.97720364741642
2026-08-31,HGM,50.67114093959732
2026-08-31,HGR,76.9756838905775
2026-08-31,HGT,49.12613981762918
2026-08-31,HGU,
2026-08-31,HGV,35.94224924012158
2026-08-31,HIA,63.29787234042553
2026-08-31,HIF,74.77203647416414
2026-08-31,HIH,16.44295302013423
2026-08-31,HII,
2026-08-31,HIM,33.28267477203647
2026-08-31,HIP,36.51315789473684
2026-08-31,HIS,
2026-08-31,HIZ,64.46540880503144
2026-08-31,HJA,32.63677811550152
2026-08-31,HJB,43.71069182389937
2026-08-31,HKG,88.36477987421384
2026-08-31,HKH,42.721518987341774
2026-08-31,HKJ,77.30263157894737
2026-08-31,HKM,47.26443768996961
2026-08-31,HKP,38.607594936708864
2026-08-31,HKR,48.86018237082067
2026-08-31,HKV,58.22784810126582
2026-08-31,HLA,68.08510638297872
2026-08-31,HLL,61.51315789473685
2026-08-31,HLR,49.46808510638298
2026-08-31,HMC,86.85410334346506
2026-08-31,HME,50.75987841945289
2026-08-31,HMG,64.74164133738603
2026-08-31,HMK,33.58662613981763
2026-08-31,HML,58.54430379746836
2026-08-31,HMS,22.483221476510067
2026-08-31,HMT,52.735562310030396
2026-08-31,HMV,33.472644376899694
2026-08-31,HNS,54.7112462006079
2026-08-31,HOA,80.50314465408806
2026-08-31,HOY,10.0
2026-08-31,HP3,62.8419452887538
2026-08-31,HPC,
2026-08-31,HPD,44.65408805031446
2026-08-31,HPF,63.1838905775076
2026-08-31,HPH,1.9736842105263157
2026-08-31,HPI,31.57294832826748
2026-08-31,HPJ,
2026-08-31,HPL,30.737082066869302
2026-08-31,HPO,25.786163522012576
2026-08-31,HPT,60.75949367088607
2026-08-31,HPV,28.48101265822785
2026-08-31,HPZ,
2026-08-31,HRZ,19.12751677852349
2026-08-31,HSA,43.08176100628931
2026-08-31,HSL,28.289473684210527
2026-08-31,HSP,44.90881458966565
2026-08-31,HST,51.89873417721519
2026-08-31,HTF,22.039473684210527
2026-08-31,HTJ,96.54088050314465
2026-08-31,HTK,52.87356321839081
2026-08-31,HTS,51.369863013698634
2026-08-31,HTZ,34.764437689969604
2026-08-31,HUI,
2026-08-31,HUS,
2026-08-31,HVA,6.382978723404255
2026-08-31,HVB,37.61398176291793
2026-08-31,HVC,64.51367781155015
2026-08-31,HVI,31.20805369127517
2026-08-31,HVK,3.1645569620253164
2026-08-31,HVL,
2026-08-31,HVN,
2026-08-31,HVS,51.006711409395976
2026-08-31,HVT,75.65789473684211
2026-08-31,HVU,40.25157232704402
2026-08-31,HVV,
2026-08-31,HVZ,20.134228187919465
2026-08-31,HYK,77.73556231003039
2026-08-31,HYP,65.19756838905775
2026-08-31,HYU,36.17021276595745
2026-08-31,HYV,30.592105263157897
2026-08-31,HYY,
2026-08-31,HZV,
2026-08-31,IAC,
2026-08-31,IAE,80.8176100628931
2026-08-31,IAI,
2026-08-31,IAJ,
2026-08-31,IAM,34.48275862068966
2026-08-31,IAR,58.358662613981764
2026-08-31,IAS,45.25075987841946
2026-08-31,IAT,47.46835443037975
2026-08-31,IAU,27.58358662613982
2026-08-31,IAY,34.24657534246575
2026-08-31,IBB,11.0062893081761
2026-08-31,IBC,
2026-08-31,IBE,32.33282674772037
2026-08-31,IBG,61.66413373860182
2026-08-31,IBJ,64.62765957446808
2026-08-31,IBK,32.278481012658226
2026-08-31,IBM,44.37689969604864
2026-08-31,IBP,
2026-08-31,IBR,73.6322188449848
2026-08-31,ICA,45.205479452054796
2026-08-31,ICC,25.157232704402517
2026-08-31,ICD,11.949685534591195
2026-08-31,ICE,51.31578947368421
